query_id,permutation_id,doc_1,click_prob_1,relevance_score1,doc_2,click_prob_2,relevance_score2,doc_3,click_prob_3,relevance_score3,doc_4,click_prob_4,relevance_score4,doc_5,click_prob_5,relevance_score5,doc_6,click_prob_6,relevance_score6,doc_7,click_prob_7,relevance_score7,doc_8,click_prob_8,relevance_score8,doc_9,click_prob_9,relevance_score9,doc_10,click_prob_10,relevance_score10
96,2,11,0.109,1,2,0.171,2,3,0.077,1,10,0.095,2,1,0.045,1,13,0.056,2,5,0.018,1,9,0.016,1,7,0.022,2,14,0.017,2
97,1,7,0.109,1,6,0.171,2,10,0.134,2,1,0.095,2,11,0.045,1,2,0.032,1,12,0.018,1,3,0.016,1,8,0.013,1,4,0.01,1
97,2,3,0.109,1,12,0.098,1,11,0.077,1,2,0.054,1,7,0.045,1,4,0.032,1,10,0.031,2,1,0.028,2,8,0.013,1,6,0.017,2
98,1,7,0.068,0,15,0.098,1,5,0.048,0,6,0.095,2,13,0.028,0,10,0.056,2,3,0.031,2,9,0.016,1,8,0.008,0,12,0.01,1
98,2,15,0.109,1,5,0.061,0,3,0.134,2,10,0.095,2,7,0.028,0,13,0.02,0,6,0.031,2,8,0.01,0,9,0.013,1,12,0.01,1
99,1,3,0.19,2,17,0.171,2,15,0.134,2,8,0.095,2,18,0.045,1,11,0.032,1,21,0.031,2,22,0.028,2,19,0.013,1,23,0.01,1
99,2,11,0.109,1,21,0.171,2,3,0.134,2,22,0.095,2,17,0.078,2,19,0.032,1,18,0.018,1,23,0.016,1,15,0.022,2,8,0.017,2
100,1,5,0.68,4,7,0.098,1,14,0.077,1,15,0.034,0,3,0.028,0,1,0.02,0,2,0.011,0,12,0.016,1,6,0.013,1,4,0.006,0
100,2,12,0.109,1,6,0.098,1,15,0.048,0,1,0.034,0,2,0.028,0,4,0.02,0,7,0.018,1,14,0.016,1,3,0.008,0,5,0.06,4
101,1,20,0.19,2,13,0.171,2,11,0.134,2,4,0.095,2,18,0.28,4,3,0.104,3,17,0.018,1,1,0.028,2,6,0.013,1,9,0.017,2
101,2,11,0.19,2,18,0.61,4,6,0.077,1,9,0.095,2,4,0.078,2,3,0.104,3,17,0.018,1,13,0.028,2,1,0.022,2,20,0.017,2
102,1,7,0.109,1,4,0.098,1,8,0.077,1,2,0.054,1,11,0.045,1,13,0.032,1,9,0.018,1,6,0.016,1,5,0.013,1,10,0.017,2
102,2,6,0.109,1,5,0.098,1,10,0.134,2,9,0.054,1,4,0.045,1,8,0.032,1,11,0.018,1,7,0.016,1,2,0.013,1,13,0.01,1
103,1,1,0.109,1,15,0.171,2,2,0.077,1,18,0.054,1,17,0.045,1,19,0.02,0,14,0.018,1,5,0.016,1,7,0.008,0,12,0.01,1
103,2,15,0.19,2,12,0.098,1,19,0.048,0,17,0.054,1,5,0.045,1,14,0.032,1,2,0.018,1,18,0.016,1,7,0.008,0,1,0.01,1
104,1,3,0.19,2,1,0.098,1,11,0.048,0,4,0.054,1,9,0.028,0,12,0.032,1,5,0.031,2,13,0.028,2,8,0.013,1,6,0.01,1
104,2,4,0.109,1,6,0.098,1,3,0.134,2,9,0.034,0,12,0.045,1,13,0.056,2,1,0.018,1,8,0.016,1,5,0.022,2,11,0.006,0
105,1,3,0.354,3,11,0.098,1,1,0.134,2,8,0.054,1,5,0.078,2,9,0.032,1,15,0.018,1,13,0.016,1,7,0.013,1,4,0.01,1
105,2,4,0.109,1,1,0.171,2,9,0.077,1,13,0.054,1,5,0.078,2,7,0.032,1,11,0.018,1,15,0.016,1,3,0.042,3,8,0.01,1
106,1,11,0.068,0,16,0.061,0,13,0.077,1,6,0.095,2,4,0.146,3,10,0.02,0,1,0.031,2,15,0.028,2,2,0.022,2,17,0.006,0
106,2,11,0.068,0,15,0.171,2,13,0.077,1,17,0.034,0,10,0.028,0,2,0.056,2,1,0.031,2,4,0.052,3,16,0.008,0,6,0.017,2
107,1,3,0.109,1,11,0.098,1,8,0.048,0,2,0.177,3,4,0.078,2,16,0.056,2,7,0.011,0,9,0.028,2,15,0.022,2,13,0.017,2
107,2,16,0.19,2,13,0.171,2,9,0.134,2,11,0.054,1,3,0.045,1,15,0.056,2,4,0.031,2,2,0.052,3,7,0.008,0,8,0.006,0
108,1,3,0.109,1,2,0.098,1,1,0.077,1,4,0.034,0,8,0.028,0,10,0.032,1,11,0.018,1,6,0.01,0,5,0.008,0,12,0.006,0
108,2,4,0.068,0,6,0.061,0,1,0.077,1,11,0.054,1,3,0.045,1,12,0.02,0,2,0.018,1,10,0.016,1,8,0.008,0,5,0.006,0
109,1,15,0.109,1,7,0.098,1,6,0.25,3,12,0.177,3,1,0.078,2,9,0.056,2,5,0.031,2,2,0.016,1,14,0.042,3,11,0.017,2
109,2,14,0.354,3,6,0.317,3,2,0.077,1,7,0.054,1,11,0.078,2,12,0.104,3,15,0.018,1,9,0.028,2,1,0.022,2,5,0.017,2
110,1,2,0.19,2,9,0.171,2,1,0.134,2,5,0.095,2,10,0.28,4,4,0.032,1,3,0.018,1,13,0.052,3,14,0.042,3,12,0.031,3
110,2,9,0.19,2,12,0.317,3,5,0.134,2,14,0.177,3,3,0.045,1,4,0.032,1,13,0.057,3,2,0.028,2,10,0.08,4,1,0.017,2
111,1,14,0.109,1,2,0.098,1,10,0.077,1,12,0.054,1,5,0.045,1,7,0.056,2,6,0.018,1,1,0.016,1,3,0.008,0,8,0.01,1
111,2,6,0.109,1,14,0.098,1,3,0.048,0,12,0.054,1,2,0.045,1,7,0.056,2,10,0.018,1,1,0.016,1,8,0.013,1,5,0.01,1
112,1,17,0.68,4,1,0.317,3,10,0.48,4,6,0.34,4,2,0.078,2,16,0.2,4,19,0.031,2,7,0.052,3,4,0.022,2,3,0.031,3
112,2,16,0.68,4,10,0.61,4,4,0.134,2,17,0.34,4,6,0.28,4,3,0.104,3,2,0.031,2,19,0.028,2,1,0.042,3,7,0.031,3
113,1,5,0.19,2,8,0.317,3,9,0.134,2,11,0.177,3,12,0.045,1,3,0.104,3,1,0.057,3,7,0.028,2,4,0.08,4,2,0.01,1
113,2,4,0.68,4,5,0.171,2,8,0.25,3,11,0.177,3,1,0.146,3,2,0.032,1,9,0.031,2,12,0.016,1,3,0.042,3,7,0.017,2
114,1,20,0.19,2,16,0.098,1,15,0.134,2,10,0.054,1,2,0.078,2,19,0.032,1,4,0.018,1,1,0.016,1,17,0.022,2,23,0.017,2
114,2,17,0.19,2,1,0.098,1,4,0.077,1,23,0.095,2,2,0.078,2,20,0.056,2,10,0.018,1,16,0.016,1,15,0.022,2,19,0.01,1
115,1,3,0.19,2,7,0.317,3,9,0.134,2,2,0.095,2,1,0.146,3,13,0.032,1,5,0.011,0,14,0.1,4,4,0.042,3,8,0.017,2
115,2,14,0.68,4,7,0.317,3,4,0.25,3,1,0.177,3,9,0.078,2,5,0.02,0,3,0.031,2,13,0.016,1,8,0.022,2,2,0.017,2
116,1,11,0.109,1,16,0.098,1,14,0.077,1,10,0.054,1,13,0.045,1,8,0.02,0,2,0.011,0,12,0.01,0,3,0.008,0,9,0.01,1
116,2,14,0.109,1,16,0.098,1,10,0.077,1,3,0.034,0,9,0.045,1,13,0.032,1,11,0.018,1,2,0.01,0,12,0.008,0,8,0.006,0
118,1,12,0.354,3,14,0.171,2,10,0.25,3,11,0.054,1,23,0.045,1,17,0.032,1,22,0.018,1,3,0.028,2,5,0.022,2,6,0.017,2
118,2,6,0.19,2,17,0.098,1,10,0.25,3,11,0.054,1,3,0.078,2,14,0.056,2,12,0.057,3,5,0.028,2,23,0.013,1,22,0.01,1
119,1,8,0.109,1,3,0.098,1,7,0.077,1,11,0.054,1,5,0.045,1,6,0.032,1,4,0.018,1,1,0.016,1,2,0.013,1,10,0.01,1
119,2,3,0.109,1,10,0.098,1,8,0.077,1,5,0.054,1,7,0.045,1,4,0.032,1,6,0.018,1,11,0.016,1,2,0.013,1,1,0.01,1
120,1,6,0.354,3,12,0.098,1,7,0.134,2,13,0.095,2,1,0.045,1,2,0.032,1,4,0.057,3,14,0.1,4,8,0.042,3,9,0.017,2
120,2,9,0.19,2,12,0.098,1,8,0.25,3,6,0.177,3,7,0.078,2,2,0.032,1,14,0.11,4,4,0.052,3,1,0.013,1,13,0.017,2
122,1,7,0.109,1,8,0.098,1,5,0.134,2,6,0.095,2,3,0.146,3,2,0.056,2,4,0.018,1,10,0.016,1,9,0.013,1,1,0.01,1
122,2,10,0.109,1,8,0.098,1,4,0.077,1,9,0.054,1,6,0.078,2,1,0.032,1,3,0.057,3,7,0.016,1,2,0.022,2,5,0.017,2
123,1,9,0.19,2,6,0.098,1,10,0.134,2,2,0.054,1,4,0.146,3,1,0.02,0,5,0.031,2,7,0.028,2,3,0.013,1,8,0.017,2
123,2,5,0.19,2,1,0.061,0,3,0.077,1,6,0.054,1,8,0.078,2,7,0.056,2,2,0.018,1,4,0.052,3,10,0.022,2,9,0.017,2
124,1,14,0.109,1,2,0.317,3,15,0.134,2,10,0.054,1,12,0.146,3,6,0.056,2,11,0.031,2,3,0.016,1,4,0.042,3,16,0.031,3
124,2,3,0.109,1,6,0.171,2,14,0.077,1,11,0.095,2,15,0.078,2,10,0.032,1,2,0.057,3,16,0.052,3,4,0.042,3,12,0.031,3
125,1,1,0.19,2,2,0.317,3,5,0.134,2,9,0.054,1,10,0.078,2,4,0.056,2,11,0.057,3,6,0.028,2,7,0.022,2,3,0.06,4
125,2,6,0.19,2,11,0.317,3,2,0.25,3,9,0.054,1,3,0.28,4,5,0.056,2,4,0.031,2,10,0.028,2,1,0.022,2,7,0.017,2
126,1,13,0.19,2,3,0.098,1,10,0.077,1,9,0.095,2,15,0.28,4,7,0.032,1,11,0.031,2,5,0.01,0,8,0.022,2,12,0.01,1
126,2,15,0.68,4,10,0.098,1,5,0.048,0,7,0.054,1,11,0.078,2,13,0.056,2,3,0.018,1,8,0.028,2,12,0.013,1,9,0.017,2
127,1,7,0.19,2,3,0.171,2,1,0.077,1,15,0.054,1,10,0.078,2,8,0.056,2,19,0.031,2,16,0.028,2,20,0.013,1,13,0.01,1
127,2,16,0.19,2,19,0.171,2,20,0.077,1,13,0.054,1,8,0.078,2,1,0.032,1,15,0.018,1,7,0.028,2,10,0.022,2,3,0.017,2
128,1,2,0.109,1,15,0.317,3,10,0.077,1,9,0.054,1,12,0.045,1,11,0.032,1,13,0.031,2,16,0.01,0,3,0.013,1,14,0.06,4
128,2,16,0.068,0,3,0.098,1,10,0.077,1,2,0.054,1,12,0.045,1,13,0.056,2,14,0.11,4,11,0.016,1,9,0.013,1,15,0.031,3
129,1,3,0.109,1,4,0.061,0,6,0.048,0,17,0.054,1,14,0.028,0,13,0.02,0,10,0.011,0,16,0.01,0,12,0.013,1,15,0.01,1
129,2,3,0.109,1,6,0.061,0,15,0.077,1,12,0.054,1,10,0.028,0,13,0.02,0,16,0.011,0,4,0.01,0,17,0.013,1,14,0.006,0
130,1,3,0.109,1,8,0.098,1,2,0.077,1,7,0.095,2,20,0.045,1,17,0.032,1,10,0.031,2,11,0.016,1,9,0.013,1,19,0.06,4
130,2,9,0.109,1,19,0.61,4,8,0.077,1,7,0.095,2,17,0.045,1,2,0.032,1,11,0.018,1,3,0.016,1,20,0.013,1,10,0.017,2
131,1,12,0.354,3,9,0.171,2,4,0.134,2,15,0.177,3,8,0.078,2,7,0.056,2,2,0.031,2,5,0.016,1,6,0.013,1,3,0.031,3
131,2,9,0.19,2,6,0.098,1,12,0.25,3,7,0.095,2,15,0.146,3,4,0.056,2,3,0.057,3,2,0.028,2,8,0.022,2,5,0.01,1
132,1,20,0.068,0,18,0.098,1,7,0.048,0,19,0.054,1,13,0.028,0,10,0.02,0,16,0.011,0,2,0.016,1,4,0.008,0,1,0.006,0
132,2,18,0.109,1,16,0.061,0,13,0.048,0,19,0.054,1,4,0.028,0,10,0.02,0,20,0.011,0,2,0.016,1,7,0.008,0,1,0.006,0
133,1,3,0.19,2,12,0.171,2,14,0.077,1,13,0.095,2,4,0.078,2,1,0.104,3,9,0.031,2,16,0.028,2,11,0.022,2,15,0.031,3
133,2,14,0.109,1,11,0.171,2,4,0.134,2,15,0.177,3,12,0.078,2,16,0.056,2,1,0.057,3,9,0.028,2,3,0.022,2,13,0.017,2
134,1,4,0.068,0,1,0.098,1,10,0.077,1,11,0.054,1,8,0.028,0,14,0.02,0,2,0.011,0,7,0.01,0,6,0.013,1,12,0.006,0
134,2,8,0.068,0,10,0.098,1,12,0.048,0,1,0.054,1,2,0.028,0,4,0.02,0,11,0.018,1,7,0.01,0,6,0.013,1,14,0.006,0
135,1,11,0.109,1,1,0.098,1,8,0.077,1,6,0.095,2,7,0.045,1,2,0.032,1,5,0.031,2,9,0.016,1,12,0.013,1,3,0.017,2
135,2,2,0.109,1,9,0.098,1,7,0.077,1,8,0.054,1,12,0.045,1,3,0.056,2,1,0.018,1,5,0.028,2,11,0.013,1,6,0.017,2
136,1,1,0.068,0,9,0.098,1,11,0.077,1,10,0.054,1,2,0.078,2,6,0.032,1,8,0.031,2,12,0.01,0,14,0.013,1,7,0.01,1
136,2,2,0.19,2,7,0.098,1,11,0.077,1,10,0.054,1,8,0.078,2,1,0.02,0,6,0.018,1,12,0.01,0,14,0.013,1,9,0.01,1
137,1,8,0.109,1,15,0.061,0,19,0.077,1,6,0.034,0,9,0.045,1,2,0.104,3,7,0.011,0,4,0.01,0,17,0.013,1,10,0.006,0
137,2,7,0.068,0,8,0.098,1,6,0.048,0,19,0.054,1,4,0.028,0,17,0.032,1,9,0.018,1,15,0.01,0,2,0.042,3,10,0.006,0
138,1,13,0.109,1,12,0.061,0,8,0.134,2,10,0.095,2,2,0.146,3,1,0.056,2,6,0.018,1,4,0.028,2,15,0.013,1,7,0.01,1
138,2,15,0.109,1,10,0.171,2,4,0.134,2,12,0.034,0,8,0.078,2,2,0.104,3,13,0.018,1,1,0.028,2,6,0.013,1,7,0.01,1
139,1,2,0.354,3,11,0.171,2,5,0.25,3,14,0.34,4,1,0.078,2,4,0.032,1,15,0.011,0,13,0.016,1,3,0.022,2,17,0.017,2
139,2,3,0.19,2,14,0.61,4,11,0.134,2,15,0.034,0,2,0.146,3,4,0.032,1,1,0.031,2,13,0.016,1,5,0.042,3,17,0.017,2
140,1,6,0.068,0,1,0.061,0,13,0.25,3,9,0.054,1,4,0.028,0,7,0.056,2,14,0.018,1,8,0.028,2,11,0.013,1,2,0.01,1
140,2,14,0.109,1,7,0.171,2,6,0.048,0,2,0.054,1,11,0.045,1,9,0.032,1,1,0.011,0,13,0.052,3,8,0.022,2,4,0.006,0
141,1,11,0.109,1,15,0.098,1,8,0.134,2,6,0.095,2,1,0.045,1,14,0.056,2,2,0.031,2,3,0.016,1,4,0.022,2,13,0.017,2
141,2,13,0.19,2,1,0.098,1,3,0.077,1,4,0.095,2,6,0.078,2,14,0.056,2,2,0.031,2,11,0.016,1,8,0.022,2,15,0.01,1
142,1,4,0.19,2,11,0.061,0,14,0.134,2,6,0.095,2,15,0.078,2,22,0.056,2,19,0.018,1,12,0.052,3,21,0.042,3,1,0.017,2
142,2,22,0.19,2,21,0.317,3,12,0.25,3,14,0.095,2,19,0.045,1,4,0.056,2,6,0.031,2,11,0.01,0,15,0.022,2,1,0.017,2
144,1,18,0.354,3,10,0.098,1,15,0.077,1,5,0.054,1,20,0.078,2,12,0.032,1,1,0.057,3,14,0.028,2,17,0.013,1,11,0.017,2
144,2,10,0.109,1,12,0.098,1,20,0.134,2,5,0.054,1,1,0.146,3,18,0.104,3,14,0.031,2,15,0.016,1,17,0.013,1,11,0.017,2
146,1,3,0.19,2,6,0.098,1,5,0.077,1,8,0.054,1,12,0.078,2,17,0.032,1,2,0.018,1,15,0.028,2,9,0.022,2,11,0.01,1
146,2,15,0.19,2,12,0.171,2,5,0.077,1,9,0.095,2,17,0.045,1,11,0.032,1,8,0.018,1,3,0.028,2,2,0.013,1,6,0.01,1
147,1,11,0.109,1,6,0.171,2,3,0.134,2,2,0.054,1,10,0.078,2,1,0.056,2,12,0.031,2,16,0.016,1,9,0.013,1,14,0.017,2
147,2,14,0.19,2,10,0.171,2,9,0.077,1,16,0.054,1,1,0.078,2,3,0.056,2,2,0.018,1,11,0.016,1,6,0.022,2,12,0.017,2
148,1,12,0.354,3,10,0.317,3,1,0.077,1,13,0.095,2,2,0.045,1,5,0.104,3,11,0.018,1,9,0.028,2,4,0.022,2,3,0.031,3
148,2,11,0.109,1,3,0.317,3,5,0.25,3,1,0.054,1,13,0.078,2,9,0.056,2,4,0.031,2,10,0.052,3,2,0.013,1,12,0.031,3
149,1,9,0.068,0,6,0.098,1,12,0.134,2,2,0.177,3,4,0.078,2,5,0.02,0,13,0.018,1,11,0.028,2,8,0.008,0,10,0.017,2
149,2,6,0.109,1,2,0.317,3,13,0.077,1,11,0.095,2,12,0.078,2,10,0.056,2,4,0.031,2,5,0.01,0,9,0.008,0,8,0.006,0
150,1,9,0.19,2,4,0.317,3,8,0.077,1,11,0.34,4,13,0.078,2,2,0.056,2,6,0.057,3,7,0.028,2,5,0.022,2,3,0.01,1
150,2,4,0.354,3,3,0.098,1,7,0.134,2,11,0.34,4,2,0.078,2,5,0.056,2,9,0.031,2,8,0.016,1,6,0.042,3,13,0.017,2
151,1,11,0.109,1,8,0.061,0,12,0.048,0,10,0.095,2,4,0.028,0,3,0.02,0,9,0.031,2,7,0.028,2,13,0.008,0,15,0.01,1
151,2,9,0.19,2,3,0.061,0,15,0.077,1,12,0.034,0,7,0.078,2,13,0.02,0,8,0.011,0,10,0.028,2,11,0.013,1,4,0.006,0
152,1,8,0.109,1,14,0.61,4,1,0.48,4,5,0.054,1,4,0.078,2,7,0.032,1,11,0.11,4,12,0.016,1,13,0.013,1,6,0.01,1
152,2,4,0.19,2,6,0.098,1,12,0.077,1,8,0.054,1,13,0.045,1,7,0.032,1,5,0.018,1,11,0.1,4,14,0.08,4,1,0.06,4
153,1,9,0.109,1,6,0.098,1,10,0.077,1,18,0.095,2,8,0.078,2,14,0.032,1,5,0.018,1,1,0.028,2,11,0.08,4,2,0.01,1
153,2,5,0.109,1,6,0.098,1,11,0.48,4,2,0.054,1,8,0.078,2,18,0.056,2,1,0.031,2,10,0.016,1,9,0.013,1,14,0.01,1
154,1,12,0.109,1,14,0.171,2,7,0.134,2,11,0.054,1,6,0.078,2,1,0.032,1,16,0.011,0,8,0.016,1,18,0.022,2,15,0.017,2
154,2,8,0.109,1,11,0.098,1,6,0.134,2,7,0.095,2,18,0.078,2,14,0.056,2,15,0.031,2,12,0.016,1,1,0.013,1,16,0.006,0
155,1,13,0.19,2,11,0.061,0,8,0.048,0,3,0.034,0,14,0.028,0,5,0.02,0,4,0.011,0,12,0.01,0,6,0.008,0,1,0.006,0
155,2,8,0.068,0,11,0.061,0,4,0.048,0,13,0.095,2,6,0.028,0,14,0.02,0,3,0.011,0,12,0.01,0,1,0.008,0,5,0.006,0
156,1,2,0.109,1,1,0.061,0,10,0.077,1,4,0.054,1,11,0.045,1,12,0.032,1,14,0.031,2,8,0.016,1,13,0.008,0,17,0.01,1
156,2,13,0.068,0,10,0.098,1,2,0.077,1,8,0.054,1,4,0.045,1,14,0.056,2,12,0.018,1,17,0.016,1,1,0.008,0,11,0.01,1
157,1,8,0.68,4,10,0.098,1,3,0.077,1,9,0.095,2,7,0.146,3,13,0.032,1,2,0.11,4,11,0.016,1,4,0.013,1,1,0.01,1
157,2,8,0.68,4,1,0.098,1,11,0.077,1,4,0.054,1,9,0.078,2,10,0.032,1,7,0.057,3,13,0.016,1,2,0.08,4,3,0.01,1
158,1,14,0.68,4,6,0.098,1,11,0.134,2,5,0.054,1,10,0.028,0,7,0.104,3,13,0.11,4,8,0.016,1,3,0.013,1,2,0.01,1
158,2,13,0.68,4,7,0.317,3,5,0.077,1,11,0.095,2,14,0.28,4,3,0.032,1,6,0.018,1,8,0.016,1,2,0.013,1,10,0.006,0
159,1,6,0.109,1,9,0.061,0,11,0.48,4,7,0.095,2,14,0.078,2,4,0.056,2,3,0.011,0,2,0.1,4,8,0.013,1,15,0.01,1
159,2,14,0.19,2,8,0.098,1,6,0.077,1,2,0.34,4,7,0.078,2,4,0.056,2,9,0.011,0,11,0.1,4,15,0.013,1,3,0.006,0
160,1,9,0.19,2,1,0.171,2,3,0.134,2,6,0.095,2,8,0.146,3,4,0.056,2,2,0.11,4,7,0.01,0,12,0.022,2,11,0.01,1
160,2,11,0.109,1,1,0.171,2,2,0.48,4,3,0.095,2,8,0.146,3,4,0.056,2,7,0.011,0,12,0.028,2,6,0.022,2,9,0.017,2
161,1,17,0.354,3,8,0.171,2,11,0.134,2,16,0.095,2,5,0.146,3,7,0.056,2,12,0.031,2,10,0.052,3,2,0.013,1,9,0.031,3
161,2,16,0.19,2,2,0.098,1,11,0.134,2,7,0.095,2,9,0.146,3,17,0.104,3,5,0.057,3,12,0.028,2,8,0.022,2,10,0.031,3
162,1,7,0.354,3,15,0.098,1,11,0.077,1,13,0.34,4,8,0.045,1,4,0.056,2,12,0.057,3,19,0.052,3,9,0.013,1,2,0.01,1
162,2,8,0.109,1,11,0.098,1,4,0.134,2,9,0.054,1,7,0.146,3,2,0.032,1,15,0.018,1,19,0.052,3,13,0.08,4,12,0.031,3
163,1,14,0.19,2,16,0.171,2,12,0.134,2,6,0.054,1,13,0.045,1,15,0.032,1,9,0.031,2,11,0.028,2,4,0.013,1,7,0.01,1
163,2,6,0.109,1,11,0.171,2,4,0.077,1,12,0.095,2,16,0.078,2,15,0.032,1,14,0.031,2,13,0.016,1,9,0.022,2,7,0.01,1
164,1,9,0.109,1,3,0.171,2,4,0.25,3,8,0.034,0,5,0.078,2,11,0.104,3,10,0.018,1,6,0.1,4,1,0.008,0,2,0.01,1
164,2,9,0.109,1,8,0.061,0,6,0.48,4,4,0.177,3,1,0.028,0,10,0.032,1,5,0.031,2,2,0.016,1,11,0.042,3,3,0.017,2
165,1,12,0.19,2,9,0.171,2,2,0.134,2,16,0.054,1,18,0.078,2,15,0.056,2,17,0.031,2,5,0.028,2,11,0.042,3,7,0.017,2
165,2,2,0.19,2,17,0.171,2,16,0.077,1,11,0.177,3,5,0.078,2,12,0.056,2,18,0.031,2,9,0.028,2,7,0.022,2,15,0.017,2
166,1,2,0.19,2,4,0.317,3,8,0.134,2,1,0.095,2,9,0.078,2,10,0.032,1,7,0.011,0,3,0.052,3,6,0.013,1,5,0.017,2
166,2,4,0.354,3,9,0.171,2,10,0.077,1,6,0.054,1,1,0.078,2,2,0.056,2,3,0.057,3,7,0.01,0,8,0.022,2,5,0.017,2
167,1,1,0.109,1,3,0.061,0,13,0.077,1,7,0.054,1,4,0.028,0,6,0.032,1,9,0.018,1,11,0.01,0,2,0.008,0,12,0.01,1
167,2,1,0.109,1,4,0.061,0,6,0.077,1,9,0.054,1,7,0.045,1,11,0.02,0,12,0.018,1,3,0.01,0,13,0.013,1,2,0.006,0
168,1,13,0.354,3,14,0.317,3,10,0.077,1,8,0.177,3,3,0.28,4,11,0.104,3,12,0.057,3,4,0.1,4,5,0.042,3,6,0.06,4
168,2,14,0.354,3,10,0.098,1,4,0.48,4,5,0.177,3,8,0.146,3,3,0.2,4,6,0.11,4,11,0.052,3,12,0.042,3,13,0.031,3
170,1,8,0.19,2,13,0.317,3,1,0.134,2,4,0.054,1,3,0.078,2,11,0.056,2,2,0.031,2,15,0.028,2,12,0.022,2,6,0.017,2
170,2,8,0.19,2,13,0.317,3,12,0.134,2,15,0.095,2,6,0.078,2,11,0.056,2,3,0.031,2,4,0.016,1,1,0.022,2,2,0.017,2
171,1,2,0.19,2,13,0.317,3,12,0.48,4,10,0.054,1,8,0.078,2,6,0.056,2,15,0.031,2,4,0.016,1,5,0.042,3,14,0.01,1
171,2,2,0.19,2,14,0.098,1,6,0.134,2,12,0.34,4,13,0.146,3,4,0.032,1,15,0.031,2,10,0.016,1,5,0.042,3,8,0.017,2
172,1,9,0.354,3,5,0.171,2,10,0.134,2,8,0.034,0,4,0.078,2,13,0.056,2,14,0.031,2,16,0.028,2,12,0.022,2,15,0.017,2
172,2,8,0.068,0,4,0.171,2,9,0.25,3,14,0.095,2,5,0.078,2,16,0.056,2,10,0.031,2,13,0.028,2,12,0.022,2,15,0.017,2
173,1,20,0.068,0,25,0.061,0,11,0.077,1,6,0.054,1,19,0.028,0,7,0.02,0,14,0.011,0,17,0.016,1,24,0.013,1,8,0.006,0
173,2,8,0.068,0,11,0.098,1,14,0.048,0,7,0.034,0,19,0.028,0,20,0.02,0,24,0.018,1,6,0.016,1,25,0.008,0,17,0.01,1
175,1,8,0.354,3,5,0.171,2,12,0.134,2,2,0.177,3,6,0.045,1,13,0.056,2,7,0.057,3,9,0.052,3,11,0.013,1,3,0.031,3
175,2,8,0.354,3,6,0.098,1,3,0.25,3,11,0.054,1,7,0.146,3,2,0.104,3,9,0.057,3,13,0.028,2,12,0.022,2,5,0.017,2
176,1,1,0.19,2,7,0.171,2,10,0.25,3,3,0.034,0,5,0.078,2,2,0.032,1,16,0.057,3,4,0.028,2,6,0.013,1,17,0.017,2
176,2,17,0.19,2,10,0.317,3,4,0.134,2,7,0.095,2,2,0.045,1,1,0.056,2,5,0.031,2,3,0.01,0,6,0.013,1,16,0.031,3
177,1,15,0.109,1,14,0.171,2,12,0.134,2,13,0.095,2,1,0.078,2,11,0.056,2,5,0.031,2,10,0.028,2,2,0.042,3,7,0.031,3
177,2,5,0.19,2,14,0.171,2,2,0.25,3,15,0.054,1,12,0.078,2,10,0.056,2,7,0.057,3,13,0.028,2,11,0.022,2,1,0.017,2
178,1,13,0.109,1,17,0.098,1,10,0.077,1,9,0.054,1,11,0.045,1,8,0.032,1,5,0.018,1,1,0.016,1,18,0.013,1,16,0.01,1
178,2,13,0.109,1,9,0.098,1,1,0.077,1,5,0.054,1,10,0.045,1,11,0.032,1,16,0.018,1,18,0.016,1,8,0.013,1,17,0.01,1
179,1,13,0.19,2,7,0.171,2,9,0.077,1,1,0.095,2,5,0.045,1,3,0.2,4,8,0.018,1,6,0.016,1,11,0.022,2,12,0.031,3
179,2,1,0.19,2,3,0.61,4,9,0.077,1,6,0.054,1,8,0.045,1,7,0.056,2,11,0.031,2,12,0.052,3,5,0.013,1,13,0.017,2
180,1,3,0.19,2,12,0.171,2,4,0.134,2,8,0.054,1,9,0.045,1,10,0.032,1,14,0.018,1,13,0.028,2,7,0.022,2,1,0.01,1
180,2,13,0.19,2,8,0.098,1,10,0.077,1,14,0.054,1,4,0.078,2,1,0.032,1,12,0.031,2,3,0.028,2,9,0.013,1,7,0.017,2
181,1,7,0.109,1,1,0.061,0,9,0.48,4,6,0.054,1,11,0.078,2,2,0.104,3,10,0.031,2,3,0.016,1,8,0.013,1,4,0.01,1
181,2,8,0.109,1,1,0.061,0,11,0.134,2,7,0.054,1,10,0.078,2,2,0.104,3,4,0.018,1,3,0.016,1,6,0.013,1,9,0.06,4
183,1,3,0.68,4,10,0.171,2,15,0.134,2,1,0.095,2,16,0.045,1,9,0.104,3,8,0.031,2,5,0.016,1,6,0.013,1,2,0.01,1
183,2,3,0.68,4,16,0.098,1,1,0.134,2,2,0.054,1,15,0.078,2,9,0.104,3,8,0.031,2,10,0.028,2,5,0.013,1,6,0.01,1
184,1,12,0.068,0,14,0.171,2,3,0.134,2,2,0.054,1,16,0.078,2,8,0.032,1,18,0.031,2,4,0.016,1,9,0.013,1,5,0.017,2
184,2,18,0.19,2,2,0.098,1,4,0.077,1,8,0.054,1,5,0.078,2,14,0.056,2,16,0.031,2,3,0.028,2,9,0.013,1,12,0.006,0
185,1,1,0.068,0,4,0.061,0,10,0.048,0,5,0.034,0,8,0.028,0,6,0.02,0,15,0.011,0,3,0.01,0,18,0.008,0,19,0.006,0
