query_id,relevance_score,document_no,score
134,0,8,1.18357524
134,1,10,1.04177838
134,1,11,1.02932324
134,0,12,1.00145906
134,0,2,0.97818395
134,1,6,0.95281068
135,2,5,3.65090811
135,1,9,2.81820697
135,1,11,2.52969235
135,2,6,2.49636957
135,1,2,2.29887946
135,1,7,2.18958717
135,2,3,2.07182838
135,1,8,2.06885177
135,1,12,2.03642441
135,1,1,2.01059864
136,2,8,2.4202251
136,1,9,1.52515632
136,1,14,1.49353977
136,2,2,1.34173524
136,1,10,1.33632796
136,0,1,1.23134909
136,0,12,1.13449852
136,1,6,1.07729686
136,1,11,1.07409964
136,1,7,1.06173445
137,0,7,2.70767423
137,1,17,2.61818483
137,0,15,2.56620754
137,1,8,2.50375224
137,3,2,2.41896565
137,0,10,2.32379648
137,1,19,2.28226505
137,0,4,2.25714332
137,1,9,2.05493662
137,0,6,1.88907998
138,2,8,3.04730264
138,1,6,2.77508621
138,2,10,2.65881608
138,2,4,2.64661222
138,0,12,2.52923948
138,2,1,2.52597118
138,1,15,2.3527392
138,1,7,2.02630064
138,1,13,2.01927299
138,3,2,1.9879773
139,4,14,4.38314448
139,2,11,3.98638447
139,3,5,3.52148334
139,0,15,3.33934365
139,1,4,3.31843946
139,3,2,3.28947946
139,1,13,3.2743351
139,2,17,3.15613858
139,2,1,2.88535504
139,2,3,2.87178655
140,1,11,3.21272888
140,1,2,3.13069176
140,0,1,3.05854498
140,2,7,2.96776111
140,1,14,2.91373664
140,3,13,2.82057793
140,0,6,2.79739237
140,1,9,2.70287146
140,0,4,2.47207606
140,2,8,2.36777208
141,2,14,4.36520802
141,2,2,4.33283213
141,2,6,4.29120577
141,1,11,4.17529039
141,2,4,4.07565743
141,1,1,3.98298246
141,2,13,3.93250453
141,1,3,3.59638693
141,1,15,3.39469681
141,2,8,3.30123165
142,2,1,4.3286899
142,0,11,4.2999348
142,2,14,4.27587697
142,2,4,4.18449873
142,3,12,3.98601853
142,2,15,3.95004336
142,1,19,3.88963076
142,2,6,3.8300491
142,2,22,3.82971954
142,3,21,3.71194563
144,3,18,2.75800075
144,1,12,2.66033733
144,1,10,2.65786041
144,1,15,2.64350707
144,3,1,2.62470439
144,2,14,2.48377557
144,2,11,2.37334597
144,2,20,2.33709917
144,1,17,2.32715642
144,1,5,2.31657757
146,2,3,4.34772456
146,1,8,3.8142498
146,1,5,3.40280375
146,1,6,3.30476297
146,2,15,3.08583762
146,1,11,3.00826423
146,1,2,3.00825713
146,2,9,2.77244123
146,2,12,2.67237587
146,1,17,2.57307733
147,2,14,2.87281573
147,1,2,2.40904954
147,2,12,2.29350825
147,2,10,2.26777621
147,1,11,2.2519975
147,2,6,2.24905309
147,1,16,2.17172692
147,2,1,2.10498258
147,2,3,1.99739186
147,1,9,1.91740028
148,3,5,4.00889808
148,1,2,3.95573522
148,3,10,3.91344692
148,2,13,3.74944434
148,1,1,3.64823278
148,2,4,3.54041974
148,3,12,3.53604084
148,2,9,3.42931899
148,3,3,3.39587947
148,1,11,3.38180238
149,2,11,3.62446814
149,0,9,3.58770991
149,3,2,3.34958911
149,2,12,2.92407024
149,2,10,2.78874964
149,0,5,2.72849472
149,1,13,2.35761798
149,2,4,2.33418781
149,1,6,2.31794616
149,0,8,2.17830681
150,4,11,4.92281445
150,2,13,3.92232929
150,1,3,3.88183537
150,1,8,3.77934681
150,3,6,3.63672105
150,2,9,3.61787371
150,2,7,3.61767182
150,3,4,3.4685918
150,2,5,3.29903013
150,2,2,2.77697633
151,0,12,2.08250718
151,0,8,1.91562683
151,2,7,1.85164692
151,1,15,1.82269536
151,0,3,1.80815296
151,2,9,1.78333518
151,0,4,1.6876517
151,1,11,1.66984523
151,0,13,1.61835688
151,2,10,1.56058378
152,4,14,4.33730936
152,4,11,2.96178168
152,4,1,2.82053828
152,1,6,2.79971718
152,1,12,2.62301164
152,2,4,2.50965222
152,1,5,2.50965222
152,1,7,2.44402361
152,1,8,2.36800712
152,1,13,2.35754968
153,4,11,4.09349424
153,1,14,3.4683648
153,2,8,3.33566296
153,1,9,3.25129972
153,1,5,3.16917893
153,1,2,3.14970972
153,1,6,2.84006958
153,2,1,2.81706647
153,2,18,2.70135018
153,1,10,2.64098644
154,2,18,2.58199477
154,1,11,2.49781454
154,2,6,2.37169106
154,0,16,2.26538683
154,2,14,2.17993651
154,1,8,1.96684677
154,2,7,1.95842563
154,1,1,1.92027375
154,1,12,1.9157693
154,2,15,1.85638224
155,0,3,1.95376713
155,0,6,1.81005151
155,0,11,1.72969673
155,2,13,1.72835298
155,0,4,1.62916085
155,0,14,1.41356118
155,0,8,1.40604192
155,0,1,1.26810078
155,0,5,1.2414156
155,0,12,1.17529047
156,2,14,3.14297222
156,1,8,3.09209936
156,1,10,3.07738615
156,0,1,2.97610714
156,1,4,2.96115709
156,1,11,2.91128261
156,1,12,2.76773844
156,0,13,2.74333814
156,1,17,2.67455639
156,1,2,2.66519516
157,2,9,4.05431518
157,4,8,3.84073278
157,1,13,3.61050029
157,4,2,3.34906294
157,1,1,2.9771673
157,1,10,2.93521776
157,1,4,2.82000321
157,3,7,2.71141523
157,1,11,2.69364806
157,1,3,2.67739207
158,2,11,2.95499596
158,1,6,2.93899796
158,1,5,2.75313407
158,1,3,2.62741474
158,4,13,2.61613404
158,1,8,2.61300238
158,4,14,2.54602633
158,1,2,2.50775479
158,0,10,2.37519596
158,3,7,2.29652259
159,4,2,4.70176064
159,2,14,4.6065648
159,4,11,4.57690282
159,1,8,3.66680261
159,2,7,3.35697922
159,1,15,3.29762182
159,1,6,2.99225832
159,2,4,2.96853142
159,0,9,2.90624585
159,0,3,2.84511918
160,4,2,4.66640793
160,3,8,4.42343261
160,2,12,4.08005496
160,2,4,3.52273623
160,2,9,3.42227089
160,2,1,3.40512408
160,2,3,3.31696808
160,1,11,3.25623589
160,2,6,3.14198949
160,0,7,2.98770505
161,2,11,3.98979678
161,3,10,3.69297348
161,2,16,3.69297348
161,1,2,3.59097011
161,3,5,3.24695271
161,2,12,3.11966531
161,3,9,3.01492396
161,2,8,2.78344252
161,2,7,2.77412385
161,3,17,2.73148034
162,1,8,3.65492139
162,4,13,3.36460081
162,1,15,3.15918195
162,1,9,3.13513591
162,3,7,3.10563965
162,3,19,3.05123942
162,1,2,3.04874318
162,3,12,3.00049888
162,2,4,2.75747842
162,1,11,2.70325314
163,1,7,3.26584194
163,2,12,3.22951026
163,2,16,2.92579706
163,1,6,2.73407696
163,2,14,2.62426965
163,1,15,2.61531534
163,2,11,2.61223459
163,1,13,2.49374892
163,2,9,2.42339598
163,1,4,2.42037964
164,4,6,3.22787583
164,1,2,2.66803613
164,2,3,2.43974228
164,1,10,2.37878729
164,1,9,2.31151112
164,3,4,2.13008092
164,2,5,2.09571433
164,0,1,2.03556653
164,0,8,1.81389659
164,3,11,1.76048189
165,2,12,3.8598897
165,2,15,3.47293838
165,2,17,3.36195209
165,3,11,3.31484993
165,2,5,3.05281074
165,2,7,3.04154008
165,1,16,3.00859433
165,2,9,2.80588595
165,2,18,2.6308075
165,2,2,2.58970225
166,2,8,3.3327868
166,3,4,3.21654005
166,2,5,2.83297835
166,2,2,2.71854432
166,2,1,2.55681523
166,0,7,2.45592641
166,3,3,2.33483319
166,1,10,2.26000993
166,1,6,0.48638957
166,2,9,0.48594803
167,1,13,2.1765411
167,0,2,1.90985355
167,0,4,1.87800502
167,0,11,1.44493726
167,1,9,1.43928981
167,0,3,1.42415559
167,1,7,1.33956443
167,1,6,0.90713368
167,1,1,0.88147345
167,1,12,0.82067034
168,3,11,4.2469957
168,4,3,4.04254435
168,3,12,3.82034963
168,1,10,3.62910113
168,3,5,3.48589335
168,4,4,3.46389011
168,3,13,3.39092946
168,3,8,3.20445042
168,3,14,3.19488304
168,4,6,2.98015938
170,2,11,3.36391276
170,2,8,3.29133551
170,2,12,3.23587457
170,2,15,3.19325118
170,2,1,3.08373225
170,2,2,3.06900927
170,2,3,2.92414641
170,2,6,2.76837927
170,3,13,2.70477864
170,1,4,2.60168806
171,3,13,4.51390769
171,4,12,4.43366618
171,1,14,4.19599941
171,2,6,3.96522274
171,3,5,3.80305739
171,2,15,3.70317902
171,1,10,3.3930554
171,2,8,3.32679049
171,1,4,3.13722197
171,2,2,3.02814585
172,2,5,3.22504169
172,2,12,3.04998486
172,3,9,3.02508821
172,2,10,3.01218844
172,2,13,2.85276839
172,2,4,2.6792391
172,0,8,2.4707341
172,2,14,2.46085397
172,2,15,2.42818289
172,2,16,2.36316942
173,1,24,2.90502482
173,0,25,2.74388255
173,0,20,2.44950233
173,1,17,1.93135021
173,0,14,1.76298535
173,0,7,1.73327825
173,1,11,1.72031144
173,0,19,1.60994655
173,0,8,1.54476216
173,1,6,1.36173358
175,3,7,4.47888882
175,3,9,4.02824932
175,3,8,3.89490699
175,2,12,3.67851558
175,2,5,3.27898154
175,3,3,3.27316116
175,1,6,3.22964934
175,1,11,3.18965858
175,3,2,2.90072239
175,2,13,2.88038269
176,2,17,4.02339278
176,2,7,3.90569151
176,2,5,3.87447325
176,1,6,3.85703644
176,3,16,3.85373411
176,1,2,3.70449799
176,2,1,3.65911842
176,3,10,3.64100547
176,0,3,3.40996202
176,2,4,3.3288674
177,2,1,4.20287169
177,3,2,3.75171073
177,2,12,3.63428647
177,2,13,3.61839096
177,2,5,3.58344282
177,2,11,3.37548567
177,1,15,3.3246283
177,2,14,3.29964501
177,2,10,3.01235011
177,3,7,2.91266313
178,1,8,2.79165383
178,1,10,2.74018268
178,1,18,2.72838784
178,1,16,2.57293049
178,1,1,2.56146233
178,1,5,2.53686962
178,1,11,2.521039
178,1,13,2.49150926
178,1,9,2.47891508
178,1,17,2.37113636
179,4,3,4.34192861
179,1,8,4.14676141
179,2,7,4.00128819
179,1,6,3.90050715
179,2,1,3.8588962
179,2,11,3.55256511
179,1,9,3.51708715
179,3,12,3.50174045
179,1,5,3.4973131
179,2,13,3.37021097
180,2,7,3.96344091
180,1,14,3.43227144
180,1,10,3.41419434
180,2,13,3.03352083
180,1,8,2.96356946
180,2,4,2.87865206
180,1,1,2.84945238
180,2,3,2.79623293
180,1,9,2.70263889
180,2,12,2.62097138
181,2,11,3.88804122
181,0,1,3.59201308
181,3,2,3.1184849
181,1,4,2.96930776
181,2,10,2.8981625
181,1,6,2.71310263
181,1,8,2.67430716
181,1,3,2.4603334
181,4,9,2.32324186
181,1,7,1.3880589
183,2,15,4.2390862
183,2,1,4.14370802
183,1,16,4.13049277
183,3,9,3.96529352
183,1,5,3.8139325
183,1,2,3.79997456
183,2,8,3.6868085
183,2,10,3.67927181
183,1,6,3.49020636
183,4,3,3.4458668
184,2,5,4.12665152
184,2,3,3.68841208
184,2,16,3.55384252
184,2,14,3.53247853
184,0,12,3.48969472
184,2,18,3.48881736
184,1,9,3.47352338
184,1,8,3.26715277
184,1,4,3.22252675
184,1,2,3.18977088
185,0,8,1.53916463
185,0,10,1.44286303
185,0,3,1.39047242
185,0,1,1.32682209
185,0,6,1.31823064
185,0,19,1.27557164
185,0,5,1.21125971
185,0,4,1.1986719
185,0,15,1.12886139
185,0,18,1.05604839
186,1,3,0.52209332
186,0,10,0.51465223
186,1,2,0.48042259
186,0,5,0.40044093
186,1,4,0.33658925
186,0,7,0.28447951
186,1,11,0.26262694
186,0,8,0.15877843
186,0,6,0.08686231
186,0,1,0.01164843
187,3,2,4.88305004
187,2,9,4.28274783
187,2,7,4.2535341
187,2,1,4.24117736
187,2,11,3.93643877
187,1,6,3.70719225
187,1,8,3.49508693
187,2,3,3.47521593
187,1,10,3.17842973
187,1,4,2.32259769
188,2,10,4.41536829
188,3,1,4.41303209
188,0,9,4.09484802
188,2,8,4.01474495
188,2,4,3.8374369
188,2,13,3.7709914
188,2,7,3.75817687
188,2,6,3.47211186
188,1,5,3.25778117
188,2,11,3.19027473
189,2,4,4.28968342
189,2,9,4.18914981
189,2,3,4.15289815
189,2,2,4.12394684
189,1,5,4.03847574
189,2,7,4.01365938
189,1,13,3.94851714
189,1,1,3.76288768
189,1,12,3.61664859
189,1,8,3.35525024
190,3,12,3.40109703
190,2,8,2.89917329
190,2,10,2.86320861
190,2,5,2.81344087
190,2,1,2.55458795
190,2,11,2.47111649
190,1,2,2.23152772
190,2,14,1.92615599
190,2,9,1.84585128
190,3,7,1.72024743
191,1,5,2.84845739
191,2,9,2.71441809
191,1,11,2.53853823
191,2,12,2.3539179
191,2,2,2.23458932
191,3,8,2.21869755
191,0,10,2.15474105
191,0,13,1.80809144
191,0,3,1.79797474
191,2,4,1.7753185
192,2,15,2.88367684
192,2,5,2.40689128
192,2,13,2.33558833
192,2,16,2.32082261
192,2,2,2.22115939
192,2,3,2.18552568
192,2,10,2.14603012
192,2,12,2.06623161
192,2,9,2.06243065
192,2,14,1.76371674
194,0,11,2.21163269
194,0,2,2.19257463
194,1,21,2.1650937
194,0,17,2.09119902
194,0,10,2.05624025
194,1,20,2.01691198
194,1,14,1.99168965
194,0,5,1.96484316
194,0,8,1.95550682
194,0,9,1.9410539
195,1,8,2.29718112
195,2,5,1.90517584
195,2,12,1.88793638
195,0,4,1.73467013
195,2,11,1.68037137
195,0,13,1.63585814
195,1,15,1.43533123
195,0,2,1.33480591
195,0,3,1.28245397
195,1,7,1.17598289
196,2,3,5.18912845
196,4,8,5.08331521
196,3,9,5.05821112
196,3,7,4.63400788
196,1,1,4.60113359
196,4,11,4.40756943
196,3,5,4.35101738
196,4,10,4.10562711
196,3,6,3.71658576
196,3,12,3.19298368
197,2,9,2.73012448
197,3,6,2.7069909
197,2,1,2.64759618
197,3,14,2.64759618
197,3,15,2.55911433
197,2,16,2.3206968
197,2,5,2.31226524
197,3,11,2.31226524
197,2,8,2.30400492
197,2,13,2.28669594
198,2,5,4.16985728
198,2,9,4.02109768
198,2,7,3.86675645
198,2,8,3.6500698
198,2,1,3.46462215
198,2,10,3.43820676
198,1,2,3.24215951
198,2,6,2.92752133
198,1,11,2.48559529
198,1,4,2.36191963
199,3,22,4.60956995
199,1,16,4.3658302
199,1,12,4.3044878
199,0,6,4.29950501
199,2,3,4.26014815
199,1,23,4.25630423
199,1,8,4.25557846
199,1,15,4.10455327
199,1,5,3.72712519
199,1,20,3.72070758
200,2,5,3.67894595
200,1,8,3.43254237
200,2,11,2.92743556
200,1,4,2.61303482
200,2,6,2.52231209
200,2,2,2.46361891
200,1,9,2.35577611
200,2,1,2.21053325
200,1,10,2.18287151
200,1,12,1.25776728
201,2,9,4.35181782
201,2,10,3.97215895
201,2,8,3.78129971
201,0,6,3.49945317
201,3,2,3.33080519
201,2,7,3.17488579
201,0,5,2.90270474
201,3,4,2.63726161
201,1,1,1.9473722
201,2,3,1.60349703
202,3,2,3.66993991
202,2,7,3.6499808
202,0,4,3.62130605
202,2,1,3.53864779
202,2,9,3.47486218
202,2,5,3.42142679
202,2,3,3.38207166
202,0,8,3.10498986
202,2,11,3.01836941
202,1,6,2.7477308
203,1,3,1.47470329
203,2,4,0.99610296
203,2,11,0.97454428
203,1,14,0.9551619
203,1,12,0.90214751
203,0,15,0.87879538
203,2,13,0.84527161
203,0,6,0.82398079
203,2,17,0.81440275
203,1,19,0.79977742
204,3,16,3.47305915
204,4,7,3.4463485
204,2,12,3.02489784
204,2,4,3.01828942
204,1,1,2.8345045
204,2,6,2.77656532
204,3,8,2.52413049
204,2,2,2.48109113
204,2,10,2.38098787
204,2,9,2.21786399
205,3,7,3.40344514
205,2,5,3.01078068
205,2,4,2.95486319
205,3,9,2.80899016
205,1,6,2.63228977
205,1,3,2.15683215
205,2,8,2.06508763
205,2,10,1.52895119
205,1,1,1.0531261
205,1,2,0.77183789
206,3,7,2.55041976
206,2,14,2.16531448
206,0,11,2.15471698
206,1,1,2.15371099
206,2,5,2.0637672
206,1,4,1.6686762
206,1,9,1.66192956
206,1,12,1.64500507
206,1,15,1.61559396
206,1,13,1.56573634
207,2,3,3.46113733
207,2,6,3.36546516
207,2,7,3.27172652
207,2,15,3.2147267
207,1,4,3.13575009
207,2,2,2.88746825
207,2,11,2.88704538
207,2,12,2.81847708
207,1,13,2.65344927
207,3,10,2.62581262
208,1,20,2.67068129
208,1,14,2.47538221
208,0,18,2.41421343
208,1,15,2.38365295
208,0,4,2.19257011
208,1,19,2.16867041
208,0,11,2.16108465
208,2,6,2.14770633
208,1,10,2.0998415
208,0,9,2.08404194
209,4,12,2.12129301
209,2,18,1.07266702
209,2,20,1.05639858
209,2,9,0.89969855
209,1,8,0.83341723
209,2,23,0.82882098
209,2,7,0.80810953
209,2,13,0.7917685
209,2,16,0.79101402
209,2,14,0.78462662
210,2,7,4.35047545
210,2,18,4.30647697
210,2,13,4.23493719
210,2,11,4.14951409
210,2,4,4.03365206
210,2,2,3.88722565
210,2,5,3.82425655
210,1,8,3.78961403
210,2,17,3.77971434
210,2,15,3.77303296
211,2,15,2.47466916
211,1,5,1.73372806
211,1,12,1.69016491
211,0,9,1.63843172
211,1,1,1.48177065
211,0,7,1.29854681
211,0,13,1.29434572
211,0,6,1.18607209
211,0,4,1.08054459
211,0,11,0.99855644
212,1,5,4.21746886
212,3,7,4.02651609
212,2,6,4.01019635
212,1,2,3.99226516
212,0,1,3.2414786
212,2,13,3.08384089
212,2,16,2.95230334
212,1,4,2.92860887
212,1,12,2.80796068
212,1,15,2.54140992
213,2,9,4.28452962
213,2,2,4.21645701
213,2,3,4.19481752
213,2,7,4.18816993
213,3,11,4.18223716
213,2,1,4.17890139
213,2,5,3.95894562
213,2,4,3.79119051
213,2,10,3.48512152
213,1,8,2.21879942
215,1,9,3.68031624
215,3,11,3.41866385
215,2,1,3.37272966
215,2,7,3.3387539
215,2,2,3.29310912
215,2,12,3.26649301
215,2,6,3.07900081
215,2,5,2.40629482
215,2,4,2.3649726
215,0,13,2.29892206
216,0,12,3.87711381
216,4,3,3.41965198
216,1,4,3.18865748
216,1,16,3.16678433
216,1,17,3.07023357
216,2,6,2.83590789
216,1,8,2.80630001
216,1,10,2.73852059
216,0,9,2.71959434
216,1,15,2.66005809
217,1,13,3.58643063
217,2,4,3.54930477
217,2,19,3.51937
217,1,11,3.32375993
217,2,2,3.21195373
217,1,14,3.16151558
217,1,5,2.91107903
217,1,16,2.87410726
217,0,17,2.85942539
217,2,9,2.84875247
218,0,5,2.33336436
218,0,2,2.10084966
218,0,8,2.01763094
218,0,12,1.85450094
218,1,19,1.8020152
218,0,9,1.77503325
218,1,1,1.75176392
218,0,3,1.68737883
218,1,6,1.63261893
218,1,10,1.60672115
219,1,16,1.42583746
219,1,13,1.31870462
219,1,9,1.28034445
219,1,10,1.00221403
219,0,15,0.94899863
219,1,7,0.92901624
219,0,2,0.87569621
219,1,3,0.84948871
219,1,6,0.83897445
219,2,11,0.82211652
220,2,4,3.38349707
220,2,12,3.38172434
220,2,1,3.0195355
220,1,6,2.83706261
220,2,13,2.73148748
220,2,10,2.57484704
220,2,2,2.37644043
220,0,5,2.28874321
220,1,7,2.27955419
220,1,9,2.23906105
221,2,3,3.40092374
221,2,11,2.54185231
221,2,8,2.36684347
221,1,12,2.32578889
221,1,15,2.06403707
221,1,1,2.02187262
221,1,10,1.92028106
221,1,7,1.89725373
221,1,16,1.5282727
221,1,6,1.42491127
222,1,4,1.9512885
222,0,18,1.8775544
222,0,13,1.83578751
222,1,12,1.79850546
222,1,19,1.69213124
222,0,14,1.64485558
222,0,9,1.62838958
222,1,8,1.61492439
222,2,21,1.58130779
222,2,17,1.22079758
223,0,15,3.942064
223,2,8,3.88145354
223,2,6,3.77522298
223,2,12,3.6361098
223,2,4,3.51983953
223,2,10,3.46662547
223,2,5,3.29390621
223,2,11,3.2502042
223,2,7,3.02420095
223,2,3,3.01309295
224,0,8,1.93304361
224,0,5,1.50798971
224,1,6,1.39510127
224,0,10,1.39202938
224,0,4,1.31654637
224,0,7,0.91328305
224,0,1,0.88007838
224,0,9,0.74877259
224,0,2,0.71906026
224,0,3,0.37655906
225,1,11,3.30703063
225,2,13,3.25197157
225,2,10,3.11669094
225,2,9,3.05016842
225,2,5,3.04900184
225,2,7,2.89842883
225,1,4,2.84590595
225,2,15,2.69673588
225,2,3,2.5910825
225,0,19,2.54416223
226,0,7,3.00353024
226,4,2,2.80749614
226,3,5,2.12704273
226,2,1,2.0839726
226,3,3,2.06586683
226,1,10,2.01113095
226,2,8,1.98613924
226,2,4,1.98134045
226,2,9,1.69550163
226,1,6,1.252685
227,1,3,2.3316983
227,2,7,2.28951899
227,2,1,2.25399761
227,2,11,2.23711088
227,0,8,1.96948858
227,1,10,1.9565535
227,1,9,1.92819423
227,2,4,1.87133655
227,3,13,1.74972789
227,2,12,1.66387916
228,3,2,3.1012317
228,2,7,2.95554989
228,2,14,2.81987368
228,2,8,2.79256075
228,2,12,2.63334155
228,3,18,2.31353665
228,1,16,2.24887328
228,3,1,2.1477492
228,2,17,2.12513331
228,1,3,2.03460612
229,0,12,1.94830414
229,0,15,1.62183007
229,1,9,1.58916008
229,1,10,1.57448347
229,1,5,1.54369222
229,1,14,1.39755394
229,2,4,1.37930911
229,1,7,1.35826053
229,2,16,1.11735573
229,1,3,1.07293582
230,2,20,4.12557079
230,2,5,3.65410538
230,2,19,3.55681984
230,2,16,3.48280468
230,2,6,3.45992675
230,2,14,3.35767975
230,0,18,3.29268517
230,1,9,3.19258687
230,0,8,3.18192854
230,1,2,3.1399614
231,2,16,3.90252908
231,2,19,3.85370826
231,1,12,3.74184615
231,2,21,3.73520676
231,2,8,3.69166703
231,2,9,3.57800272
231,2,15,3.48257339
231,2,23,3.3844331
231,1,10,3.3375633
231,1,6,3.29748404
232,1,6,3.67031163
232,0,3,3.54995296
232,0,7,3.30094803
232,0,5,3.21273862
232,0,15,3.12724478
232,0,10,3.10999006
232,1,1,3.07434238
232,0,9,3.07246341
232,0,16,3.03622103
232,1,4,2.97527277
233,2,11,2.50599265
233,2,4,2.43457518
233,1,12,2.09579341
233,0,3,2.09155122
233,0,6,2.01440098
233,2,10,1.95352995
233,1,7,1.94519031
233,1,13,1.93947197
233,1,1,1.93301139
233,1,9,1.67015857
234,4,17,4.61170838
234,2,7,4.59824005
234,2,9,4.20114427
234,2,13,4.19682034
234,2,10,4.08930208
234,2,3,4.07027332
234,1,12,4.05841587
234,1,1,4.05656298
234,3,6,3.80675566
234,4,11,3.77209979
235,1,8,3.58259959
235,2,17,3.49556204
235,2,22,3.20211196
235,1,11,3.131872
235,1,12,3.08594935
235,1,10,3.02304005
235,2,3,3.01700384
235,3,13,2.84382915
235,1,1,2.68379482
235,1,4,2.48289507
236,2,16,4.40013341
236,2,8,4.34120585
236,2,3,4.10032783
236,2,7,4.09187169
236,3,10,4.0881346
236,2,2,3.87875954
236,1,15,3.82105869
236,2,13,3.77443419
236,2,1,3.65335246
236,1,11,3.38327935
237,2,2,2.4867708
237,1,10,2.30303011
237,0,8,2.02381887
237,0,3,2.00640617
237,0,4,1.95331235
237,0,6,1.93434525
237,0,9,1.82234959
237,0,5,1.71488429
237,0,7,1.55431614
237,0,1,0.0464124
238,4,6,3.03994046
238,3,16,2.96390699
238,2,9,2.69122245
238,4,4,2.52156603
238,1,7,2.23949821
238,2,14,2.14829228
238,1,2,2.12267847
238,2,17,1.88673306
238,1,13,1.75829176
238,1,15,1.75670057
239,4,2,4.12728192
239,2,15,3.96433695
239,2,3,3.81602179
239,2,12,3.70820116
239,2,10,3.3632251
239,2,7,3.13352293
239,2,9,3.01413442
239,0,1,3.00348795
239,2,14,2.99991483
239,1,6,2.98012856
240,2,11,2.92276134
240,1,12,2.71322831
240,1,4,2.65271644
240,0,13,2.56150146
240,0,14,2.36878089
240,1,16,2.21911485
240,0,9,2.09156036
240,0,18,2.06502606
240,1,1,1.9920612
240,0,8,1.9072371
241,3,9,4.31726983
241,2,14,4.1603783
241,2,3,4.10504624
241,2,8,3.95783841
241,2,7,3.93911958
241,2,16,3.91127896
241,2,12,3.84691668
241,3,13,3.75746137
241,1,4,3.34028403
241,1,11,3.32751823
244,0,5,2.81131666
244,0,21,2.78429983
244,0,14,2.70932418
244,1,17,2.2714269
244,0,11,2.25614301
244,1,1,2.24466811
244,1,15,2.23282051
244,1,19,2.1981573
244,0,20,2.19281107
244,1,16,2.13343845
245,4,2,4.13367769
245,3,8,4.01835131
245,1,10,3.80162903
245,2,13,3.56515217
245,3,5,3.39722267
245,1,9,3.36252032
245,1,12,3.14143933
245,3,4,2.92421582
245,2,11,2.52433201
245,3,6,2.30485257
246,0,7,1.59339
246,0,9,1.48035289
246,0,3,1.23993023
246,1,6,0.81523174
246,0,11,0.77775857
246,1,10,0.40382268
246,1,2,0.33976738
246,0,8,0.29607055
246,0,1,0.25566221
246,2,13,0.06119483
247,2,10,3.38527155
247,2,9,2.77386636
247,2,8,2.57698448
247,2,4,2.48222177
247,0,1,2.42348626
247,2,12,2.39912165
247,1,2,2.37558925
247,2,7,2.28187303
247,1,6,2.20914772
247,2,11,2.16647263
248,3,4,5.59413689
248,2,10,5.09016944
248,2,9,4.84741577
248,3,2,4.75521716
248,1,8,4.49672159
248,3,3,4.43342776
248,3,5,4.24134698
248,2,13,4.19515925
248,2,6,4.07176103
248,2,7,4.01915777
249,3,6,4.42091308
249,1,10,4.3878446
249,3,5,4.12782967
249,3,3,3.97755077
249,2,7,3.80321697
249,2,4,3.69416799
249,2,1,3.5338069
249,2,9,3.40235968
249,1,2,2.40671733
249,1,8,2.08629103
250,2,10,3.04980202
250,2,9,2.97579003
250,2,5,2.9387354
250,2,4,2.72394234
250,2,6,2.59728207
250,1,2,2.38010244
250,2,3,2.31897399
250,1,8,2.27916189
250,1,7,1.23163857
250,1,1,0.81994794
252,2,7,4.05091165
252,2,15,3.38610731
252,2,16,3.31118407
252,2,6,3.12597371
252,2,11,3.10942188
252,1,14,2.99484178
252,2,9,2.86465192
252,1,4,2.75104238
252,3,10,2.62502965
252,1,12,2.45782926
253,2,5,3.22197031
253,2,7,3.0895113
253,1,2,2.84563702
253,2,10,2.8385581
253,2,13,2.61539559
253,1,1,2.38323666
253,1,9,2.31729782
253,1,8,2.29691338
253,1,11,2.29456606
253,1,3,2.27741335
254,3,15,4.61975114
254,4,1,4.47771104
254,3,13,4.44496597
254,2,10,4.05725721
254,2,5,3.91138365
254,2,12,3.82598678
254,2,11,3.81317915
254,2,14,3.59546885
254,2,3,3.39744395
254,3,9,3.35447749
255,2,12,4.73129247
255,2,19,4.00803369
255,2,9,3.98936882
255,2,15,3.94538131
255,1,3,3.85358905
255,2,13,3.84256925
255,2,17,3.79997497
255,4,4,3.78840725
255,2,2,3.73413056
255,2,6,3.32000733
256,2,2,3.19279914
256,3,9,2.95615804
256,2,10,2.84359992
256,2,11,2.82221392
256,3,13,2.82170215
256,1,6,2.75521727
256,2,5,2.54836287
256,1,8,2.42261918
256,1,12,2.30713595
256,2,3,2.28323339
257,1,14,2.57859768
257,2,3,2.15528833
257,2,13,2.0005867
257,0,5,1.92769771
257,0,10,1.89300957
257,1,4,1.7697305
257,0,8,1.72748833
257,3,15,1.50307631
257,0,6,1.41117907
257,2,9,1.40616213
258,2,16,2.44746309
258,2,4,2.3778689
258,2,18,2.3283461
258,1,1,2.12628422
258,2,5,2.11271439
258,2,10,2.04853369
258,1,17,2.04050021
258,2,20,2.00190035
258,0,15,1.97320699
258,2,3,1.9547977
259,2,6,4.21045826
259,2,5,4.17317506
259,2,9,3.97223929
259,1,3,3.87193414
259,2,8,3.54247217
259,1,2,2.86916791
259,1,4,2.85325714
259,1,7,2.77659498
259,1,10,2.76004093
259,1,1,2.31436591
260,2,16,2.92670538
260,4,5,2.8945057
260,2,12,2.87998227
260,2,8,2.67330272
260,2,3,2.45083496
260,2,1,2.21440929
260,2,15,2.19524304
260,2,9,2.13217241
260,2,14,1.80419567
